Program_ID,Sample_ID,Collection Date,Date_flag,Waterbody Name,Waterbody Type, Latitude, Longitude,Land Use Region,FWMIS ID,Species Code,Common Name,Binomial Name,Sex,Fork Length (mm),Fork LengthMeasurement ,Total Length (mm),Total LengthMeasurement,LengthEstimateFactor,Weight (g),WeightMeasurement,Maturity,Age (years),Aging Structure,Hg (mg/kg)
13-LG-NRPK-04,14-LG-NRPK-04,01-Oct-13,0,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,5137,NRPK,Northern Pike,Esox lucius,Female,502,Field,534,Field,NA,670,Field,Mature,4,Cleithrum,0.435
13-LG-NRPK-03,14-LG-NRPK-03,01-Oct-13,0,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,5137,NRPK,Northern Pike,Esox lucius,Male,487,Field,519,Field,NA,861,Field,Mature,6,Cleithrum,0.512
13-LG-NRPK-02,14-LG-NRPK-02,01-Oct-13,0,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,5137,NRPK,Northern Pike,Esox lucius,Female,461,Field,491,Field,NA,680,Field,Mature,3,Cleithrum,0.15
13-LG-NRPK-01,14-LG-NRPK-01,01-Oct-13,0,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,5137,NRPK,Northern Pike,Esox lucius,Female,479,Field,510,Field,NA,747,Field,Mature,5,Cleithrum,0.281
13-FL-NRPK-19,14-FL-NRPK-19,20-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,638,Field,679,Field,NA,2023,Field,Mature,5,Cleithrum,0.211
13-FL-NRPK-18,14-FL-NRPK-18,19-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,590,Field,625,Field,NA,1570,Field,Mature,5,Cleithrum,0.288
13-FL-NRPK-17,14-FL-NRPK-17,20-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Male,495,Field,530,Field,NA,957,Field,Mature,4,Cleithrum,0.107
13-FL-NRPK-16,14-FL-NRPK-16,19-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,573,Field,603,Field,NA,1164,Field,Mature,7,Cleithrum,0.192
13-FL-NRPK-15,14-FL-NRPK-15,20-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,617,Field,650,Field,NA,1544,Field,Mature,5,Cleithrum,0.179
13-FL-NRPK-14,14-FL-NRPK-14,19-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,478,Field,512,Field,NA,791,Field,Mature,3,Cleithrum,0.115
13-FL-NRPK-13,14-FL-NRPK-13,19-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Male,525,Field,557,Field,NA,920,Field,Mature,5,Cleithrum,0.219
13-FL-NRPK-12,14-FL-NRPK-12,19-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,565,Field,606,Field,NA,1349,Field,Immature,5,Cleithrum,0.323
13-FL-NRPK-11,14-FL-NRPK-11,20-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,574,Field,606,Field,NA,1275,Field,Mature,4,Cleithrum,0.21
13-FL-NRPK-10,14-FL-NRPK-10,19-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Male,530,Field,565,Field,NA,1070,Field,Mature,5,Cleithrum,0.282
13-FL-NRPK-09,14-FL-NRPK-09,19-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,554,Field,589,Field,NA,1094,Field,Mature,4,Cleithrum,0.166
13-FL-NRPK-08,14-FL-NRPK-08,19-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,580,Field,615,Field,NA,1363,Field,Mature,4,Cleithrum,0.164
13-FL-NRPK-07,14-FL-NRPK-07,20-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,600,Field,641,Field,NA,1860,Field,Mature,4,Cleithrum,0.17
13-FL-NRPK-06,14-FL-NRPK-06,19-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,455,Field,484,Field,NA,713,Field,Mature,3,Cleithrum,0.111
13-FL-NRPK-05,14-FL-NRPK-05,19-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,596,Field,630,Field,NA,1504,Field,Mature,4,Cleithrum,0.27
13-FL-NRPK-04,14-FL-NRPK-04,20-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,569,Field,605,Field,NA,1274,Field,Mature,5,Cleithrum,0.305
13-FL-NRPK-03,14-FL-NRPK-03,20-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,580,Field,620,Field,NA,1470,Field,Mature,4,Cleithrum,0.181
13-FL-NRPK-02,14-FL-NRPK-02,19-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Male,500,Field,530,Field,NA,836,Field,Mature,5,Cleithrum,0.318
13-FL-NRPK-01,14-FL-NRPK-01,20-Sep-13,0,Fork Lake,Lake,54.472212,-111.584978,Lower Athabasca,4610,NRPK,Northern Pike,Esox lucius,Female,518,Field,554,Field,NA,1021,Field,Mature,4,Cleithrum,0.118
13-CL-NRPK-08,14-CL-NRPK-08,01-Oct-13,0,Christina Lake,Lake,55.62234,-110.904608,Lower Athabasca,4272,NRPK,Northern Pike,Esox lucius,Female,585,Field,633,Field,NA,1451,Field,Mature,7,Cleithrum,0.369
13-CL-NRPK-07,14-CL-NRPK-07,02-Oct-13,0,Christina Lake,Lake,55.62234,-110.904608,Lower Athabasca,4272,NRPK,Northern Pike,Esox lucius,Female,923,Field,969,Field,NA,7000,Field,Mature,12,Cleithrum,0.533
13-CL-NRPK-06,14-CL-NRPK-06,01-Oct-13,0,Christina Lake,Lake,55.62234,-110.904608,Lower Athabasca,4272,NRPK,Northern Pike,Esox lucius,Female,760,Field,800,Field,NA,2941,Field,Mature,12,Cleithrum,0.746
13-CL-NRPK-05,14-CL-NRPK-05,01-Oct-13,0,Christina Lake,Lake,55.62234,-110.904608,Lower Athabasca,4272,NRPK,Northern Pike,Esox lucius,Male,710,Field,745,Field,NA,2708,Field,Mature,12,Cleithrum,0.579
13-CL-NRPK-04,14-CL-NRPK-04,01-Oct-13,0,Christina Lake,Lake,55.62234,-110.904608,Lower Athabasca,4272,NRPK,Northern Pike,Esox lucius,Female,627,Field,662,Field,NA,1541,Field,Mature,7,Cleithrum,0.493
13-CL-NRPK-03,14-CL-NRPK-03,01-Oct-13,0,Christina Lake,Lake,55.62234,-110.904608,Lower Athabasca,4272,NRPK,Northern Pike,Esox lucius,Male,630,Field,668,Field,NA,2010,Field,Mature,8,Cleithrum,0.287
13-CL-NRPK-02,14-CL-NRPK-02,01-Oct-13,0,Christina Lake,Lake,55.62234,-110.904608,Lower Athabasca,4272,NRPK,Northern Pike,Esox lucius,Female,601,Field,646,Field,NA,1525,Field,Mature,6,Cleithrum,0.203
13-CL-NRPK-01,14-CL-NRPK-01,01-Oct-13,0,Christina Lake,Lake,55.62234,-110.904608,Lower Athabasca,4272,NRPK,Northern Pike,Esox lucius,Female,597,Field,631,Field,NA,1446,Field,Mature,8,Cleithrum,0.322
13-AK-NRPK-16,14-AK-NRPK-16,18-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Female,472,Field,505,Field,NA,616,Field,Mature,4,Cleithrum,0.585
13-AK-NRPK-15,14-AK-NRPK-15,18-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Female,438,Field,469,Field,NA,636,Field,Mature,4,Cleithrum,0.307
13-AK-NRPK-14,14-AK-NRPK-14,18-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Male,447,Field,479,Field,NA,588,Field,Mature,5,Cleithrum,0.486
13-AK-NRPK-13,14-AK-NRPK-13,18-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Female,770,Field,816,Field,NA,3637,Field,Mature,7,Cleithrum,0.795
13-AK-NRPK-12,14-AK-NRPK-12,18-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Female,560,Field,595,Field,NA,1244,Field,Mature,5,Cleithrum,0.576
13-AK-NRPK-11,14-AK-NRPK-11,19-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Female,485,Field,518,Field,NA,625,Field,Immature,5,Cleithrum,0.591
13-AK-NRPK-10,14-AK-NRPK-10,19-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Male,535,Field,565,Field,NA,1056,Field,Mature,5,Cleithrum,0.552
13-AK-NRPK-09,14-AK-NRPK-09,19-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Female,598,Field,630,Field,NA,1413,Field,Mature,5,Cleithrum,0.92
13-AK-NRPK-08,14-AK-NRPK-08,19-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Female,482,Field,515,Field,NA,790,Field,Mature,4,Cleithrum,0.364
13-AK-NRPK-07,14-AK-NRPK-07,19-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Male,460,Field,494,Field,NA,619,Field,Mature,4,Cleithrum,0.663
13-AK-NRPK-06,14-AK-NRPK-06,19-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Male,500,Field,536,Field,NA,880,Field,Mature,3,Cleithrum,0.255
13-AK-NRPK-05,14-AK-NRPK-05,19-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Female,460,Field,490,Field,NA,691,Field,Mature,5,Cleithrum,0.341
13-AK-NRPK-04,14-AK-NRPK-04,19-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Male,481,Field,516,Field,NA,754,Field,Mature,4,Cleithrum,0.135
13-AK-NRPK-03,14-AK-NRPK-03,19-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Female,438,Field,469,Field,NA,588,Field,Mature,4,Cleithrum,0.122
13-AK-NRPK-02,14-AK-NRPK-02,18-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Female,515,Field,550,Field,NA,767,Field,Mature,5,Cleithrum,0.699
13-AK-NRPK-01,14-AK-NRPK-01,18-Sep-13,0,Amisk Lake,Lake,54.597508,-112.636283,Upper Athabasca,3916,NRPK,Northern Pike,Esox lucius,Female,489,Field,516,Field,NA,764,Field,Mature,5,Cleithrum,0.444
12-WZ-NRPK-15,12-WZ-NRPK-15,17-Sep-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Unknown,Unknown,NA,400,Field,NA,570,Field,Unknown,NA,NA,0.099
12-WZ-NRPK-14,12-WZ-NRPK-14,17-Sep-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Unknown,Unknown,NA,530,Field,NA,1100,Field,Unknown,NA,NA,0.228
12-WZ-NRPK-13,12-WZ-NRPK-13,17-Sep-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,530,Field,NA,1180,Field,Unknown,NA,NA,0.213
12-WZ-NRPK-12,12-WZ-NRPK-12,17-Sep-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Unknown,Unknown,NA,490,Field,NA,880,Field,Unknown,NA,NA,0.143
12-WZ-NRPK-11,12-WZ-NRPK-11,17-Sep-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Unknown,Unknown,NA,520,Field,NA,960,Field,Unknown,NA,NA,0.354
12-WZ-NRPK-10,12-WZ-NRPK-10,17-Sep-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Unknown,Unknown,NA,540,Field,NA,1120,Field,Unknown,NA,NA,0.223
12-WZ-NRPK-09,12-WZ-NRPK-09,17-Sep-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Unknown,Unknown,NA,440,Field,NA,678,Field,Unknown,NA,NA,0.127
12-WZ-NRPK-08,12-WZ-NRPK-08,17-Sep-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Unknown,Unknown,NA,440,Field,NA,630,Field,Unknown,NA,NA,0.227
12-WZ-NRPK-07,12-WZ-NRPK-07,24-Aug-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,493,Field,NA,730,Field,Unknown,NA,NA,0.096
12-WZ-NRPK-06,12-WZ-NRPK-06,24-Aug-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Male,Unknown,NA,443,Field,NA,550,Field,Unknown,NA,NA,0.108
12-WZ-NRPK-05,12-WZ-NRPK-05,24-Aug-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,550,Field,NA,820,Field,Unknown,NA,NA,0.308
12-WZ-NRPK-04,12-WZ-NRPK-04,24-Aug-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Male,Unknown,NA,558,Field,NA,1100,Field,Unknown,NA,NA,0.179
12-WZ-NRPK-03,12-WZ-NRPK-03,24-Aug-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,500,Field,NA,740,Field,Unknown,NA,NA,0.123
12-WZ-NRPK-02,12-WZ-NRPK-02,24-Aug-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,497,Field,NA,740,Field,Unknown,NA,NA,0.241
12-WZ-NRPK-01,12-WZ-NRPK-01,24-Aug-12,0,Wizard Lake,Lake,53.111783,-113.874814,North Saskatchewan,6182,NRPK,Northern Pike,Esox lucius,Male,Unknown,NA,524,Field,NA,820,Field,Unknown,NA,NA,0.24
12-WF-NRPK-04,FHg-0114,13-Sep-12,0,Whitefish Lake,Lake,54.367608,-111.899044,Lower Athabasca,6149,NRPK,Northern Pike,Esox lucius,Male,616,Field,656,Field,NA,1633,Field,Mature,6,Cleithrum,0.612
12-WF-NRPK-03,FHg-0113,14-Sep-12,0,Whitefish Lake,Lake,54.367608,-111.899044,Lower Athabasca,6149,NRPK,Northern Pike,Esox lucius,Unknown,Unknown,NA,Unknown,NA,NA,Unknown,NA,Unknown,NA,NA,0.834
12-WF-NRPK-02,FHg-0112,13-Sep-12,0,Whitefish Lake,Lake,54.367608,-111.899044,Lower Athabasca,6149,NRPK,Northern Pike,Esox lucius,Female,630,Field,664,Field,NA,1745,Field,Mature,4,Cleithrum,0.46
12-WF-NRPK-01,FHg-0111,14-Sep-12,0,Whitefish Lake,Lake,54.367608,-111.899044,Lower Athabasca,6149,NRPK,Northern Pike,Esox lucius,Unknown,Unknown,NA,Unknown,NA,NA,Unknown,NA,Unknown,NA,NA,0.733
12-SV-NRPK-03,12-SV-NRPK-03,23-Aug-12,0,Sylvan Lake,Lake,52.357641,-114.158727,Red Deer,5952,NRPK,Northern Pike,Esox lucius,Male,Unknown,NA,1020,Field,NA,5970,Field,Unknown,NA,NA,0.416
12-SV-NRPK-02,12-SV-NRPK-02,23-Aug-12,0,Sylvan Lake,Lake,52.357641,-114.158727,Red Deer,5952,NRPK,Northern Pike,Esox lucius,Male,Unknown,NA,878,Field,NA,4680,Field,Unknown,NA,NA,0.4
12-SV-NRPK-01,12-SV-NRPK-01,23-Aug-12,0,Sylvan Lake,Lake,52.357641,-114.158727,Red Deer,5952,NRPK,Northern Pike,Esox lucius,Male,Unknown,NA,725,Field,NA,3150,Field,Unknown,NA,NA,1.13
12-RI-NRPK-17,FHg-0242,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Male,582,Field,616,Field,NA,1422,Field,Mature,5,Cleithrum,0.073
12-RI-NRPK-16,FHg-0241,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Male,560,Field,590,Field,NA,1310,Field,Mature,3,Cleithrum,0.039
12-RI-NRPK-15,FHg-0240,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Female,655,Field,695,Field,NA,2132,Field,Mature,4,Cleithrum,0.073
12-RI-NRPK-14,FHg-0239,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Male,603,Field,641,Field,NA,1396,Field,Mature,7,Cleithrum,0.331
12-RI-NRPK-13,FHg-0238,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Unknown,617,Field,660,Field,NA,1634,Field,Mature,3,Cleithrum,0.058
12-RI-NRPK-12,FHg-0237,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Female,464,Field,495,Field,NA,700,Field,Mature,2,Cleithrum,0.051
12-RI-NRPK-11,FHg-0236,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Female,694,Field,733,Field,NA,2208,Field,Mature,4,Cleithrum,0.053
12-RI-NRPK-10,FHg-0235,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Female,644,Field,685,Field,NA,1806,Field,Mature,4,Cleithrum,0.067
12-RI-NRPK-09,FHg-0234,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Male,484,Field,515,Field,NA,852,Field,Mature,2,Cleithrum,0.038
12-RI-NRPK-08,FHg-0233,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Male,386,Field,410,Field,NA,390,Field,Mature,1,Cleithrum,0.027
12-RI-NRPK-07,FHg-0232,19-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Male,420,Field,448,Field,NA,536,Field,Mature,1,Cleithrum,0.037
12-RI-NRPK-06,FHg-0231,19-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Female,754,Field,796,Field,NA,2550,Field,Mature,9,Cleithrum,0.211
12-RI-NRPK-05,FHg-0230,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Female,594,Field,627,Field,NA,1450,Field,Mature,3,Cleithrum,0.041
12-RI-NRPK-04,FHg-0229,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Male,645,Field,682,Field,NA,1946,Field,Mature,8,Cleithrum,0.161
12-RI-NRPK-03,FHg-0228,19-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Female,390,Field,417,Field,NA,444,Field,Immature,1,Cleithrum,0.034
12-RI-NRPK-02,FHg-0227,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Female,543,Field,575,Field,NA,1150,Field,Mature,2,Cleithrum,0.035
12-RI-NRPK-01,FHg-0226,18-Sep-12,0,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,5681,NRPK,Northern Pike,Esox lucius,Female,438,Field,463,Field,NA,605,Field,Immature,1,Cleithrum,0.035
12-PL-NRPK-05,12-PL-NRPK-05,25-Sep-12,0,Pine Lake,Lake,52.087541,-113.440815,Red Deer,5578,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,610,Field,NA,1512,Field,Unknown,NA,NA,0.323
12-PL-NRPK-04,12-PL-NRPK-04,25-Sep-12,0,Pine Lake,Lake,52.087541,-113.440815,Red Deer,5578,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,600,Field,NA,1500,Field,Unknown,NA,NA,0.174
12-PL-NRPK-03,12-PL-NRPK-03,25-Sep-12,0,Pine Lake,Lake,52.087541,-113.440815,Red Deer,5578,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,650,Field,NA,1918,Field,Unknown,NA,NA,0.337
12-PL-NRPK-02,12-PL-NRPK-02,25-Sep-12,0,Pine Lake,Lake,52.087541,-113.440815,Red Deer,5578,NRPK,Northern Pike,Esox lucius,Male,Unknown,NA,560,Field,NA,1254,Field,Unknown,NA,NA,0.21
12-PL-NRPK-01,12-PL-NRPK-01,25-Sep-12,0,Pine Lake,Lake,52.087541,-113.440815,Red Deer,5578,NRPK,Northern Pike,Esox lucius,Male,Unknown,NA,500,Field,NA,904,Field,Unknown,NA,NA,0.142
12-PG-NRPK-03,12-PG-NRPK-03,24-Aug-12,0,Pigeon Lake,Lake,53.024407,-114.059644,North Saskatchewan,5575,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,586,Lab,NA,1240,Lab,Unknown,NA,NA,0.05
12-PG-NRPK-02,12-PG-NRPK-02,24-Aug-12,0,Pigeon Lake,Lake,53.024407,-114.059644,North Saskatchewan,5575,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,598,Lab,NA,1070,Lab,Unknown,NA,NA,0.077
12-PG-NRPK-01,12-PG-NRPK-01,31-Jul-12,0,Pigeon Lake,Lake,53.024407,-114.059644,North Saskatchewan,5575,NRPK,Northern Pike,Esox lucius,Male,Unknown,NA,654,Lab,NA,1762,Lab,Unknown,NA,NA,0.089
12-MS-NRPK-33,12-MS-NRPK-33,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,610,Field,NA,1570,Field,Unknown,NA,NA,0.19
12-MS-NRPK-32,12-MS-NRPK-32,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,660,Field,NA,2100,Field,Unknown,NA,NA,0.215
12-MS-NRPK-31,12-MS-NRPK-31,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,830,Field,NA,5406,Field,Unknown,NA,NA,0.76
12-MS-NRPK-30,12-MS-NRPK-30,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,620,Field,NA,1650,Field,Unknown,NA,NA,0.262
12-MS-NRPK-29,12-MS-NRPK-29,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,630,Field,NA,1690,Field,Unknown,NA,NA,0.192
12-MS-NRPK-28,12-MS-NRPK-28,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,670,Field,NA,1930,Field,Unknown,NA,NA,0.314
12-MS-NRPK-27,12-MS-NRPK-27,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,530,Field,NA,1190,Field,Unknown,NA,NA,0.106
12-MS-NRPK-26,12-MS-NRPK-26,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,680,Field,NA,1960,Field,Unknown,NA,NA,0.426
12-MS-NRPK-25,12-MS-NRPK-25,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,650,Field,NA,1680,Field,Unknown,NA,NA,0.52
12-MS-NRPK-24,12-MS-NRPK-24,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Male,Unknown,NA,590,Field,NA,1770,Field,Unknown,NA,NA,0.29
12-MS-NRPK-23,12-MS-NRPK-23,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,560,Field,NA,1040,Field,Unknown,NA,NA,0.114
12-MS-NRPK-22,12-MS-NRPK-22,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,660,Field,NA,1970,Field,Unknown,NA,NA,0.269
12-MS-NRPK-21,12-MS-NRPK-21,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,660,Field,NA,1570,Field,Unknown,NA,NA,0.382
12-MS-NRPK-20,12-MS-NRPK-20,05-Sep-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,830,Field,NA,5450,Field,Unknown,NA,NA,1.083
12-MS-NRPK-19,12-MS-NRPK-19,05-Sep-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,NRPK,Northern Pike,Esox lucius,Female,Unknown,NA,890,Field,NA,6910,Field,Unknown,NA,NA,0.803
