Collection Date,Waterbody Name,Waterbody Type,Latitude,Longitude,Land Use Region,Common Name,Binomial Name,Sex,Fork Length (mm),Total Length (mm),Weight (g),Hg (mg/kg),Feeding Behavior
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,423.0,,528.0,0.268,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,588.0,,1339.0,0.39,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,459.0,,627.0,0.47,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,409.0,,488.0,0.3,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,606.0,,1480.0,0.344,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,427.0,,643.0,0.346,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,446.0,,617.0,0.431,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,439.0,,689.0,0.294,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,461.0,,754.0,0.384,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,513.0,,960.0,0.504,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,628.0,,1741.0,0.354,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,502.0,,941.0,0.355,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,486.0,,800.0,0.372,Predator
2002-07-23,Little Bow River (Downstream of Carmangay Weir),River,50.142572,-113.100235,South Saskatchewan,Northern Pike,Esox lucius,Unknown,755.0,,2937.0,0.367,Predator
2002-09-17,Keho Lake,Lake,49.949772,-113.000823,South Saskatchewan,Lake Whitefish,Coregonus clupeaformis,Unknown,,485.0,,0.142,Prey
2003-07-17,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Mountain Whitefish,Prosopium williamsoni,Unknown,,243.0,260.0,0.084,Predator and Prey
2003-07-17,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,350.0,250.0,0.536,Predator
2003-07-18,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,219.0,55.0,0.184,Predator
2003-07-18,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,708.0,1900.0,0.811,Predator
2003-07-21,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,300.0,120.0,0.451,Predator
2003-07-22,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,213.0,55.0,0.392,Predator
2003-07-22,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,368.0,295.0,0.415,Predator
2003-07-22,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,318.0,190.0,0.394,Predator
2003-07-22,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,253.0,105.0,0.295,Predator
2003-07-22,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,237.0,80.0,0.334,Predator
2003-07-22,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,256.0,115.0,0.238,Predator
2003-07-22,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,346.0,240.0,0.374,Predator
2003-07-23,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,320.0,155.0,0.476,Predator
2003-07-23,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,291.0,185.0,0.301,Predator
2003-07-23,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,224.0,55.0,0.424,Predator
2003-07-23,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,176.0,25.0,0.043,Predator
2003-07-23,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,285.0,135.0,0.34,Predator
2003-07-23,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,246.0,85.0,0.308,Predator
2003-07-23,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,283.0,160.0,0.272,Predator
2003-07-24,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,149.0,10.0,0.068,Predator
2003-07-24,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,198.0,35.0,0.261,Predator
2003-07-24,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,136.0,10.0,0.073,Predator
2003-07-24,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,271.0,95.0,0.267,Predator
2003-07-24,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,187.0,35.0,0.147,Predator
2003-07-24,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,189.0,30.0,0.084,Predator
2003-07-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,320.0,190.0,0.325,Predator
2003-07-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,241.0,65.0,0.151,Predator
2003-07-30,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Brook Trout,Salvelinus fontinalis,Unknown,274.0,,190.0,0.274,Predator
2003-07-30,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Brown Trout,Salmo trutta,Unknown,352.0,,505.0,0.393,Predator
2003-10-06,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,313.0,375.0,0.289,Prey
2003-10-06,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,269.0,190.0,0.171,Prey
2003-10-06,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,277.0,225.0,0.103,Prey
2003-10-06,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,309.0,330.0,0.128,Prey
2003-10-06,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,295.0,285.0,0.125,Prey
2003-10-06,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,212.0,110.0,0.093,Prey
2003-10-06,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Brown Trout,Salmo trutta,Unknown,355.0,,470.0,0.461,Predator
2003-10-06,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,244.0,150.0,0.13,Prey
2003-10-06,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,194.0,80.0,0.085,Prey
2003-10-06,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,200.0,80.0,0.07,Prey
2003-10-06,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,216.0,125.0,0.065,Prey
2003-10-06,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,328.0,380.0,0.139,Prey
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,373.0,655.0,0.414,Prey
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,316.0,360.0,0.175,Prey
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,256.0,230.0,0.154,Prey
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,312.0,285.0,0.139,Prey
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,191.0,70.0,0.062,Prey
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,183.0,55.0,0.092,Prey
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,302.0,270.0,0.15,Prey
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,235.0,,167.0,0.571,Predator
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,249.0,,181.0,0.439,Predator
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,260.0,,209.0,0.676,Predator
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,278.0,,234.0,0.379,Predator
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,312.0,,294.0,0.475,Predator
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Lake Chub (Cisco),Couesius plumbeus,Unknown,,124.0,10.0,0.137,Prey
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,222.0,45.0,0.334,Predator
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,228.0,55.0,0.089,Predator
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,216.0,115.0,0.098,Prey
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,262.0,,209.0,0.501,Predator
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,300.0,,283.0,0.357,Predator
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,278.0,,221.0,0.614,Predator
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,266.0,,221.0,0.591,Predator
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,244.0,,169.0,0.57,Predator
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,221.0,120.0,0.138,Prey
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,273.0,,215.0,0.455,Predator
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,245.0,,178.0,0.697,Predator
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,249.0,,203.0,0.499,Predator
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,271.0,,215.0,0.428,Predator
2003-10-07,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,317.0,,325.0,0.497,Predator
2003-10-07,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,338.0,155.0,0.382,Predator
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,69.0,,,0.029,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,215.0,90.0,0.149,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,114.0,20.0,0.055,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,99.0,,0.041,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,124.0,25.0,0.073,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,92.0,,0.098,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,210.0,70.0,0.113,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,84.0,,0.074,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,106.0,10.0,0.099,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,232.0,140.0,0.145,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,283.0,190.0,0.12,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,319.0,365.0,0.211,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,272.0,175.0,0.129,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,190.0,65.0,0.092,Prey
2003-10-08,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,266.0,245.0,0.148,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,320.0,420.0,0.133,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,330.0,550.0,0.208,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,296.0,345.0,0.089,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,456.0,730.0,0.31,Predator
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,474.0,770.0,0.534,Predator
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Lake Chub (Cisco),Couesius plumbeus,Unknown,,93.0,,0.17,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Lake Chub (Cisco),Couesius plumbeus,Unknown,,109.0,10.0,0.244,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,430.0,935.0,0.401,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,215.0,115.0,0.085,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,354.0,540.0,0.162,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,210.0,105.0,0.083,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,391.0,550.0,0.266,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,393.0,700.0,0.352,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Lake Chub (Cisco),Couesius plumbeus,Unknown,,80.0,,0.073,Prey
2003-10-09,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Lake Chub (Cisco),Couesius plumbeus,Unknown,,66.0,,0.097,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Lake Chub (Cisco),Couesius plumbeus,Unknown,,73.0,,0.103,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Trout Perch,Percopsis omiscomaycus,Unknown,,52.0,,0.063,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Trout Perch,Percopsis omiscomaycus,Unknown,,51.0,,0.068,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Trout Perch,Percopsis omiscomaycus,Unknown,,49.0,,0.059,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Lake Chub (Cisco),Couesius plumbeus,Unknown,,58.0,,0.186,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Lake Chub (Cisco),Couesius plumbeus,Unknown,,65.0,,0.156,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Lake Chub (Cisco),Couesius plumbeus,Unknown,,100.0,5.0,0.108,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Lake Chub (Cisco),Couesius plumbeus,Unknown,,75.0,,0.08,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Trout Perch,Percopsis omiscomaycus,Unknown,,84.0,,0.114,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,147.0,30.0,0.089,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Dace,Rhinichthys cataractae,Unknown,,54.0,,0.072,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,152.0,30.0,0.098,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,250.0,230.0,0.123,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,221.0,150.0,0.113,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Dace,Rhinichthys cataractae,Unknown,,41.0,,0.064,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,131.0,20.0,0.115,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Dace,Rhinichthys cataractae,Unknown,,55.0,,0.067,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Dace,Rhinichthys cataractae,Unknown,,67.0,,0.116,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Dace,Rhinichthys cataractae,Unknown,,65.0,,0.146,Prey
2003-10-10,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,353.0,520.0,0.125,Prey
